val_loss,val_acc,train_loss,train_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6949373662471772,0.5,0.6950846493244172,0.4991086309891243,1732279710,,False,1,063e1_00002,2024-11-22_12-48-30,0.19805121421813965,0.19805121421813965,498615,nc619-System-Product-Name,172.30.5.106,0.19805121421813965,1
0.6949207603931427,0.5,0.6950531899929047,0.4988869014991021,1732279710,,False,2,063e1_00002,2024-11-22_12-48-30,0.18771839141845703,0.3857696056365967,498615,nc619-System-Product-Name,172.30.5.106,0.3857696056365967,2
0.6948829293251038,0.5,0.6950273156166077,0.4986651720090799,1732279710,,False,3,063e1_00002,2024-11-22_12-48-30,0.1872873306274414,0.5730569362640381,498615,nc619-System-Product-Name,172.30.5.106,0.5730569362640381,3
0.6948462426662445,0.505,0.6949991822242737,0.4991086309891243,1732279710,,False,4,063e1_00002,2024-11-22_12-48-30,0.18616223335266113,0.7592191696166992,498615,nc619-System-Product-Name,172.30.5.106,0.7592191696166992,4
0.694815331697464,0.51,0.6949708998203278,0.49999554894921294,1732279710,,True,5,063e1_00002,2024-11-22_12-48-30,0.19007587432861328,0.9492950439453125,498615,nc619-System-Product-Name,172.30.5.106,0.9492950439453125,5
