f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
0.6977823972702026,0.695590078830719,0.6981349587440491,0.6931068897247314,0.6966801285743713,0.6935235857963562,0.6930229067802429,0.6941828727722168,0.6946613788604736,0.6971397995948792
0.6977089047431946,0.6955506801605225,0.69802325963974,0.693091630935669,0.6966665387153625,0.6935153603553772,0.6930034756660461,0.694179356098175,0.694619357585907,0.6971622109413147
0.697640061378479,0.6955162882804871,0.6979171633720398,0.6930743455886841,0.6966511011123657,0.6935083270072937,0.6929885745048523,0.6941705346107483,0.6945722103118896,0.6971787214279175
0.6975797414779663,0.695483386516571,0.6978066563606262,0.693058967590332,0.6966221928596497,0.6934921741485596,0.6929835677146912,0.6941579580307007,0.6945315003395081,0.6971940398216248
0.6975101828575134,0.6954519748687744,0.6976937055587769,0.693035364151001,0.696588397026062,0.6934700012207031,0.6929762959480286,0.6941449642181396,0.6944947838783264,0.6972089409828186
0.6974339485168457,0.6954197287559509,0.6975678205490112,0.6930059194564819,0.6965646743774414,0.6934438347816467,0.6929609775543213,0.6941271424293518,0.6944567561149597,0.6972234845161438
0.6973513960838318,0.6953844428062439,0.697442352771759,0.69298255443573,0.6965330839157104,0.6934175491333008,0.6929425597190857,0.6941041350364685,0.6944291591644287,0.697239339351654
0.6972669363021851,0.6953445076942444,0.6973186731338501,0.6929655075073242,0.6964943408966064,0.6933913826942444,0.6929313540458679,0.6940809488296509,0.6943913102149963,0.6972557306289673
0.6971753835678101,0.6953042149543762,0.6971797943115234,0.6929463744163513,0.6964519023895264,0.6933670043945312,0.6929275393486023,0.6940608024597168,0.6943385601043701,0.697272777557373
0.6970790028572083,0.6952665448188782,0.697020947933197,0.692918598651886,0.6964086890220642,0.6933444142341614,0.6929142475128174,0.6940346956253052,0.6942957639694214,0.6972888708114624
0.6969820857048035,0.6952300071716309,0.6968517303466797,0.69288170337677,0.6963780522346497,0.6933159232139587,0.6928956508636475,0.6940099000930786,0.6942514777183533,0.6973015069961548
0.696877121925354,0.6951850056648254,0.6966760158538818,0.6928461790084839,0.6963478326797485,0.6932781338691711,0.6928809881210327,0.6939826607704163,0.6942029595375061,0.697312593460083
0.6967681050300598,0.6951335668563843,0.6964985132217407,0.6928004026412964,0.6963189244270325,0.6932370662689209,0.6928590536117554,0.6939522624015808,0.6941555738449097,0.6973220109939575
0.6966590881347656,0.6950812935829163,0.6963160037994385,0.6927443146705627,0.6962809562683105,0.693194568157196,0.6928331255912781,0.6939192414283752,0.6941015124320984,0.6973220705986023
0.6965340971946716,0.6950247883796692,0.6961135268211365,0.6926898956298828,0.6962372660636902,0.6931570172309875,0.6927971839904785,0.6938835382461548,0.6940339803695679,0.6973236799240112
0.6964101195335388,0.6949644088745117,0.6959006190299988,0.6926299929618835,0.6961883902549744,0.6931204795837402,0.692760705947876,0.6938455104827881,0.6939548254013062,0.697327733039856
0.6962878704071045,0.6949007511138916,0.6956798434257507,0.6925799250602722,0.6961349844932556,0.6930895447731018,0.6927178502082825,0.6938139796257019,0.693869411945343,0.6973390579223633
0.6961595416069031,0.6948466897010803,0.6954517364501953,0.6925300359725952,0.696081817150116,0.6930463910102844,0.6926782131195068,0.6937782168388367,0.6937835812568665,0.6973492503166199
0.6960282325744629,0.6947839856147766,0.6952070593833923,0.6924833059310913,0.6960123777389526,0.6929956078529358,0.6926420331001282,0.6937512159347534,0.6937066912651062,0.6973592638969421
0.6958874464035034,0.6947124600410461,0.6949551701545715,0.6924412250518799,0.6959408521652222,0.6929383873939514,0.6925951242446899,0.6937258243560791,0.6936166286468506,0.6973733305931091
0.6957274079322815,0.6946372985839844,0.6947072744369507,0.692397952079773,0.6958775520324707,0.692883312702179,0.6925451755523682,0.6937004327774048,0.6935221552848816,0.6973787546157837
0.6955571174621582,0.6945601105690002,0.6944373250007629,0.6923331618309021,0.6958072185516357,0.6928255558013916,0.6924886107444763,0.6936720013618469,0.693403959274292,0.6973803639411926
0.695382297039032,0.6944766640663147,0.6941458582878113,0.6922507286071777,0.695746660232544,0.6927613019943237,0.6924374103546143,0.6936372518539429,0.6932860016822815,0.6973745226860046
0.6951848268508911,0.6943863034248352,0.6938408613204956,0.6921671628952026,0.6956802606582642,0.6927103996276855,0.692393958568573,0.6935995221138,0.6931671500205994,0.6973740458488464
0.6949818134307861,0.69429612159729,0.6935200691223145,0.6920878291130066,0.695586621761322,0.692651629447937,0.6923537850379944,0.6935500502586365,0.6930583119392395,0.6973690390586853
0.6947827935218811,0.6942019462585449,0.6932178735733032,0.6919915080070496,0.6955087780952454,0.6925910711288452,0.6922975182533264,0.6934871077537537,0.6929595470428467,0.697369396686554
0.6945872902870178,0.6940995454788208,0.6929228901863098,0.691895604133606,0.6954428553581238,0.692509114742279,0.6922289133071899,0.6934305429458618,0.692861020565033,0.6973686218261719
