f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
0.6974678039550781,0.6933082938194275,0.6960887312889099,0.693195641040802,0.699181079864502,0.6936032772064209,0.6930913925170898,0.6957934498786926,0.6974409818649292,0.6952371001243591
0.6974319219589233,0.6933160424232483,0.6961008310317993,0.6932026147842407,0.6991917490959167,0.6935891509056091,0.6930755376815796,0.6958124041557312,0.6973786354064941,0.6952449083328247
0.6973972320556641,0.6933133006095886,0.6961086988449097,0.6932049989700317,0.6991934180259705,0.6935828924179077,0.6930540800094604,0.6958238482475281,0.6973221898078918,0.6952425241470337
0.6973658204078674,0.6933131814002991,0.6961138844490051,0.6931967735290527,0.6991939544677734,0.693577229976654,0.6930357217788696,0.6958381533622742,0.6972656846046448,0.6952336430549622
0.6973245739936829,0.6933131814002991,0.696114718914032,0.6931875348091125,0.6991886496543884,0.6935684084892273,0.6930205821990967,0.6958497762680054,0.6972092986106873,0.6952186822891235
0.6972817778587341,0.6933126449584961,0.6961130499839783,0.6931785345077515,0.6991695165634155,0.6935567259788513,0.6930063366889954,0.695861279964447,0.6971428990364075,0.6952011585235596
0.6972335577011108,0.693311870098114,0.696111261844635,0.6931700706481934,0.6991614103317261,0.6935453414916992,0.6929914355278015,0.6958760023117065,0.6970729231834412,0.6951828598976135
0.6971880197525024,0.6933054327964783,0.696109414100647,0.6931630373001099,0.6991550326347351,0.69353848695755,0.6929786205291748,0.6958880424499512,0.6969844102859497,0.6951720118522644
0.6971374750137329,0.6932975649833679,0.6961026191711426,0.6931530833244324,0.6991456747055054,0.6935323476791382,0.6929628849029541,0.6958926916122437,0.6968966722488403,0.6951528191566467
0.6970715522766113,0.6932976841926575,0.6960942149162292,0.6931374073028564,0.6991341710090637,0.6935212016105652,0.6929470896720886,0.6959015727043152,0.6968140006065369,0.6951311230659485
0.697005033493042,0.6933024525642395,0.696089506149292,0.6931208372116089,0.6991148591041565,0.6935040950775146,0.6929354071617126,0.6959113478660583,0.6967233419418335,0.6951115131378174
0.696940541267395,0.6933025121688843,0.6960898637771606,0.6931000351905823,0.6990877389907837,0.6934811472892761,0.6929193735122681,0.695922315120697,0.6966174840927124,0.6950893402099609
0.6968833804130554,0.6933034062385559,0.6960848569869995,0.6930761337280273,0.6990543603897095,0.6934502124786377,0.6929007172584534,0.695933997631073,0.6965101957321167,0.6950633525848389
0.6968125700950623,0.6932939887046814,0.6960718035697937,0.6930583119392395,0.6990192532539368,0.6934258341789246,0.6928872466087341,0.6959438323974609,0.6963931322097778,0.6950230002403259
0.6967206597328186,0.6932900547981262,0.6960643529891968,0.6930347681045532,0.6989877820014954,0.6934033632278442,0.6928754448890686,0.6959524154663086,0.6962741613388062,0.6949853897094727
0.6966144442558289,0.693287193775177,0.6960551142692566,0.6930068731307983,0.698944091796875,0.6933761239051819,0.6928590536117554,0.6959549188613892,0.6961574554443359,0.6949438452720642
0.6965196132659912,0.6932786703109741,0.6960471868515015,0.6929815411567688,0.6988986134529114,0.6933488249778748,0.6928423643112183,0.6959502696990967,0.6960414052009583,0.6948989629745483
0.6964259743690491,0.693259596824646,0.6960391402244568,0.6929581761360168,0.6988587975502014,0.6933190822601318,0.6928250789642334,0.6959508657455444,0.6959173083305359,0.6948542594909668
0.6963233947753906,0.6932459473609924,0.6960151791572571,0.6929272413253784,0.6988159418106079,0.693291187286377,0.6928014159202576,0.6959564685821533,0.6957826018333435,0.6948085427284241
0.6962119936943054,0.6932218074798584,0.6959843039512634,0.6928890347480774,0.6987703442573547,0.6932638883590698,0.6927784085273743,0.6959605813026428,0.69563227891922,0.69476318359375
0.6960970163345337,0.6932061910629272,0.6959536671638489,0.6928473711013794,0.6987190842628479,0.693244993686676,0.6927652955055237,0.6959648728370667,0.6954631209373474,0.6947252750396729
0.6959863305091858,0.6931955814361572,0.6959193348884583,0.6928045749664307,0.6986736059188843,0.6932229995727539,0.6927480101585388,0.6959686279296875,0.6952910423278809,0.694678008556366
0.6958767175674438,0.6931887269020081,0.6958906650543213,0.6927510499954224,0.6986201405525208,0.6931917667388916,0.6927332282066345,0.695960283279419,0.6951170563697815,0.6946308612823486
