f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
0.6951123476028442,0.6965509057044983,0.6931500434875488,0.6941344141960144,0.6944480538368225,0.694443941116333,0.693429172039032,0.693291425704956,0.6933968663215637,0.6930838227272034
0.6950982809066772,0.6965601444244385,0.6931447386741638,0.6941007375717163,0.6944158673286438,0.6944289803504944,0.6934115886688232,0.6932901740074158,0.6933720707893372,0.6930732131004333
0.6950849890708923,0.696564257144928,0.6931357979774475,0.6940626502037048,0.6943870186805725,0.6944100260734558,0.693382740020752,0.6932860016822815,0.6933397650718689,0.6930594444274902
0.6950703263282776,0.6965703368186951,0.6931248903274536,0.6940116286277771,0.6943598389625549,0.6943777203559875,0.6933505535125732,0.6932830214500427,0.6933138966560364,0.693040132522583
0.6950526237487793,0.6965746879577637,0.6931086182594299,0.6939617395401001,0.6943265795707703,0.6943500638008118,0.6933241486549377,0.6932808756828308,0.6932803392410278,0.6930210590362549
0.6950379014015198,0.6965809464454651,0.6930877566337585,0.6939188838005066,0.6942920088768005,0.6943254470825195,0.6932913064956665,0.6932767629623413,0.693244218826294,0.6929988265037537
0.695024311542511,0.6965871453285217,0.6930710673332214,0.6938719749450684,0.6942564845085144,0.6943082213401794,0.6932569742202759,0.6932675838470459,0.6932172775268555,0.6929826140403748
0.6950133442878723,0.6965881586074829,0.6930553317070007,0.6938230991363525,0.694217324256897,0.6942929625511169,0.6932133436203003,0.6932544112205505,0.6931828260421753,0.6929711103439331
0.695000410079956,0.6965801119804382,0.693037748336792,0.6937640309333801,0.6941855549812317,0.6942704319953918,0.6931720972061157,0.6932358741760254,0.6931360960006714,0.6929536461830139
0.6949796080589294,0.6965663433074951,0.6930105090141296,0.693692684173584,0.6941506862640381,0.6942397356033325,0.6931275725364685,0.6932187676429749,0.6930816769599915,0.6929348111152649
0.6949582695960999,0.6965601444244385,0.6929780840873718,0.6936086416244507,0.6941079497337341,0.6942038536071777,0.6930900812149048,0.6932075023651123,0.6930186152458191,0.6929088234901428
0.6949387192726135,0.6965609788894653,0.6929405331611633,0.6935402154922485,0.6940644383430481,0.6941617727279663,0.6930521726608276,0.6931857466697693,0.6929464936256409,0.6928817629814148
0.694915771484375,0.6965566277503967,0.6929110288619995,0.6934589743614197,0.6940339207649231,0.6941290497779846,0.6930010318756104,0.6931583881378174,0.6928750872612,0.6928566098213196
0.6948924660682678,0.6965487003326416,0.6928799748420715,0.6933626532554626,0.6939950585365295,0.6941053867340088,0.6929540038108826,0.6931319832801819,0.6928138136863708,0.692829430103302
0.6948695182800293,0.6965368986129761,0.6928550601005554,0.6932709813117981,0.693954348564148,0.6940758228302002,0.6929066181182861,0.6931098103523254,0.6927367448806763,0.6927993893623352
